data,model,loss,run_id,N,B,K,lr,end_lr,momentum,lr_schedule,optimizer,step_decay_schedule,path
openwebtext2,pythia,condcrossent,Run_2025_08_18_05_39_36_055235,500000,122,20318,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_05_39_36_055235/
openwebtext2,pythia,condcrossent,Run_2025_08_18_05_44_43_341831,1000000,97,13569,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_05_44_43_341831/
openwebtext2,pythia,condcrossent,Run_2025_08_18_05_48_45_619871,2000000,70,7802,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_05_48_45_619871/
openwebtext2,pythia,condcrossent,Run_2025_08_18_05_51_37_834476,4000000,54,5086,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_05_51_37_834476/
openwebtext2,pythia,condcrossent,Run_2025_08_18_05_53_58_426147,8000000,44,3531,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_05_53_58_426147/
openwebtext2,pythia,condcrossent,Run_2025_08_18_05_55_59_062513,16000000,34,2223,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_05_55_59_062513/
openwebtext2,pythia,condcrossent,Run_2025_08_18_12_10_13_546176,16000000,192,100803,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_12_10_13_546176/
openwebtext2,pythia,condcrossent,Run_2025_08_18_13_21_18_555002,32000000,96,106743,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_13_21_18_555002/
openwebtext2,pythia,condcrossent,Run_2025_08_18_13_27_13_216606,10000000,24,320000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_13_27_13_216606/
openwebtext2,pythia,condcrossent,Run_2025_08_18_15_11_44_252742,10000000,48,160000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_15_11_44_252742/
openwebtext2,pythia,condcrossent,Run_2025_08_18_16_06_02_541095,10000000,96,80000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_16_06_02_541095/
openwebtext2,pythia,condcrossent,Run_2025_08_18_16_36_43_249264,10000000,192,40000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_16_36_43_249264/
openwebtext2,pythia,condcrossent,Run_2025_08_18_17_00_01_649978,10000000,384,20000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_17_00_01_649978/
openwebtext2,pythia,condcrossent,Run_2025_08_18_17_20_09_522309,10000000,768,10000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_17_20_09_522309/
openwebtext2,pythia,condcrossent,Run_2025_08_18_17_37_46_243468,10000000,1536,5000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_17_37_46_243468/
openwebtext2,pythia,condcrossent,Run_2025_08_18_15_47_43_802985,16000000,96,201607,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_15_47_43_802985/
openwebtext2,pythia,condcrossent,Run_2025_08_18_17_54_13_573442,10000000,3072,2500,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_17_54_13_573442/
openwebtext2,pythia,condcrossent,Run_2025_08_18_18_09_59_577420,10000000,12,160000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_18_09_59_577420/
openwebtext2,pythia,condcrossent,Run_2025_08_18_19_08_52_180766,10000000,24,80000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_19_08_52_180766/
openwebtext2,pythia,condcrossent,Run_2025_08_18_19_38_20_041736,10000000,48,40000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_19_38_20_041736/
openwebtext2,pythia,condcrossent,Run_2025_08_18_19_53_30_388825,10000000,96,20000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_19_53_30_388825/
openwebtext2,pythia,condcrossent,Run_2025_08_18_20_01_54_225928,10000000,192,10000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_20_01_54_225928/
openwebtext2,pythia,condcrossent,Run_2025_08_18_20_08_21_994083,10000000,384,5000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_20_08_21_994083/
openwebtext2,pythia,condcrossent,Run_2025_08_18_19_13_14_857497,8000000,1536,25904,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_19_13_14_857497/
openwebtext2,pythia,condcrossent,Run_2025_08_18_20_13_48_588207,10000000,768,2500,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_20_13_48_588207/
openwebtext2,pythia,condcrossent,Run_2025_08_18_20_18_42_881225,10000000,1536,1250,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_20_18_42_881225/
openwebtext2,pythia,condcrossent,Run_2025_08_18_19_21_07_014228,8000000,3072,12952,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_19_21_07_014228/
openwebtext2,pythia,condcrossent,Run_2025_08_18_20_23_19_272205,10000000,3072,625,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_20_23_19_272205/
openwebtext2,pythia,condcrossent,Run_2025_08_18_20_27_43_104204,10000000,6,80000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_20_27_43_104204/
openwebtext2,pythia,condcrossent,Run_2025_08_18_20_31_47_963147,128000000,96,26427,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_20_31_47_963147/
openwebtext2,pythia,condcrossent,Run_2025_08_18_20_51_59_242007,10000000,12,40000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_20_51_59_242007/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_04_21_998070,10000000,24,20000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_04_21_998070/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_10_59_690984,10000000,48,10000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_10_59_690984/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_14_43_503951,10000000,96,5000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_14_43_503951/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_17_23_963115,10000000,192,2500,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_17_23_963115/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_19_33_974860,10000000,384,1250,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_19_33_974860/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_21_29_898136,10000000,768,625,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_21_29_898136/
openwebtext2,pythia,condcrossent,Run_2025_08_18_20_36_14_005183,32000000,192,53371,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_20_36_14_005183/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_00_16_477325,128000000,192,13213,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_00_16_477325/
openwebtext2,pythia,condcrossent,Run_2025_08_18_20_23_56_454458,8000000,6144,6476,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_20_23_56_454458/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_23_16_156829,10000000,3,40000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_23_16_156829/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_36_12_817821,10000000,6,20000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_36_12_817821/
openwebtext2,pythia,condcrossent,Run_2025_08_18_20_48_16_941066,64000000,96,50178,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_20_48_16_941066/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_42_47_898051,10000000,12,10000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_42_47_898051/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_25_12_946028,128000000,384,6606,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_25_12_946028/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_46_19_654443,10000000,24,5000,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_46_19_654443/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_48_30_868468,10000000,48,2500,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_48_30_868468/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_50_00_104660,10000000,96,1250,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_50_00_104660/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_51_13_724361,10000000,192,625,0.125,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_51_13_724361/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_24_38_221845,32000000,384,26685,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_24_38_221845/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_48_19_999115,128000000,768,3303,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_48_19_999115/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_44_20_816332,64000000,192,25089,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_44_20_816332/
openwebtext2,pythia,condcrossent,Run_2025_08_18_21_26_14_611606,16000000,384,50401,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_21_26_14_611606/
openwebtext2,pythia,condcrossent,Run_2025_08_18_22_11_04_144049,128000000,1536,1651,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_22_11_04_144049/
openwebtext2,pythia,condcrossent,Run_2025_08_18_22_16_50_909911,64000000,384,12544,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_22_16_50_909911/
openwebtext2,pythia,condcrossent,Run_2025_08_18_22_07_18_521408,32000000,768,13342,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_22_07_18_521408/
openwebtext2,pythia,condcrossent,Run_2025_08_18_22_33_07_702570,256000000,96,12662,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_22_33_07_702570/
openwebtext2,pythia,condcrossent,Run_2025_08_18_22_45_35_082839,64000000,768,6272,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_22_45_35_082839/
openwebtext2,pythia,condcrossent,Run_2025_08_18_22_56_26_497568,256000000,192,6331,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_22_56_26_497568/
openwebtext2,pythia,condcrossent,Run_2025_08_18_22_25_11_055620,16000000,768,25200,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_22_25_11_055620/
openwebtext2,pythia,condcrossent,Run_2025_08_18_22_48_31_383977,32000000,1536,6671,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_22_48_31_383977/
openwebtext2,pythia,condcrossent,Run_2025_08_18_23_17_24_934375,256000000,384,3165,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_23_17_24_934375/
openwebtext2,pythia,condcrossent,Run_2025_08_18_23_13_32_311927,64000000,1536,3136,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_23_13_32_311927/
openwebtext2,pythia,condcrossent,Run_2025_08_18_23_37_05_190159,256000000,768,1582,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_23_37_05_190159/
openwebtext2,pythia,condcrossent,Run_2025_08_18_23_28_01_132051,32000000,3072,3335,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_23_28_01_132051/
openwebtext2,pythia,condcrossent,Run_2025_08_18_23_18_33_119348,16000000,1536,12600,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_18_23_18_33_119348/
openwebtext2,pythia,condcrossent,Run_2025_08_19_00_09_42_552205,16000000,3072,6300,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_19_00_09_42_552205/
openwebtext2,pythia,condcrossent,Run_2025_08_19_18_45_45_501595,8000000,339,117337,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_19_18_45_45_501595/
openwebtext2,pythia,condcrossent,Run_2025_08_19_20_08_27_964831,16000000,260,74417,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_19_20_08_27_964831/
openwebtext2,pythia,condcrossent,Run_2025_08_19_19_47_49_525617,10000000,192,160000,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_19_19_47_49_525617/
openwebtext2,pythia,condcrossent,Run_2025_08_19_21_12_16_947714,32000000,206,49730,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_19_21_12_16_947714/
openwebtext2,pythia,condcrossent,Run_2025_08_19_22_00_08_660158,64000000,156,30870,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_19_22_00_08_660158/
openwebtext2,pythia,condcrossent,Run_2025_08_19_21_21_01_279756,10000000,384,80000,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_19_21_21_01_279756/
openwebtext2,pythia,condcrossent,Run_2025_08_19_22_33_19_112425,128000000,123,20620,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_19_22_33_19_112425/
openwebtext2,pythia,condcrossent,Run_2025_08_19_23_00_31_047662,256000000,94,12927,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_19_23_00_31_047662/
openwebtext2,pythia,condcrossent,Run_2025_08_19_22_33_40_829357,10000000,768,40000,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_19_22_33_40_829357/
openwebtext2,pythia,condcrossent,Run_2025_08_19_23_24_31_188755,10000000,768,40000,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_19_23_24_31_188755/
openwebtext2,pythia,condcrossent,Run_2025_08_19_23_38_33_481391,10000000,1536,20000,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_19_23_38_33_481391/
openwebtext2,pythia,condcrossent,Run_2025_08_20_00_29_31_756552,10000000,1536,20000,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_20_00_29_31_756552/
openwebtext2,pythia,condcrossent,Run_2025_08_20_00_40_03_762457,10000000,3072,10000,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_20_00_40_03_762457/
openwebtext2,pythia,condcrossent,Run_2025_08_20_01_30_35_929012,10000000,3072,10000,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_20_01_30_35_929012/
openwebtext2,pythia,condcrossent,Run_2025_08_20_01_39_23_657471,10000000,6144,5000,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_20_01_39_23_657471/
openwebtext2,pythia,condcrossent,Run_2025_08_20_02_29_48_768312,10000000,6144,5000,0.05,0.1,0.9,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_20_02_29_48_768312/
openwebtext2,pythia,condcrossent,Run_2025_08_24_15_30_54_958904,10000000,6144,1250,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_24_15_30_54_958904/
openwebtext2,pythia,condcrossent,Run_2025_08_24_15_47_31_148452,10000000,12288,625,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_24_15_47_31_148452/
openwebtext2,pythia,condcrossent,Run_2025_08_24_17_12_43_520425,32000000,1536,6671,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_17_12_43_520425/
openwebtext2,pythia,condcrossent,Run_2025_08_24_17_14_25_725829,8000000,3072,12952,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_17_14_25_725829/
openwebtext2,pythia,condcrossent,Run_2025_08_24_17_52_46_514283,32000000,3072,3335,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_17_52_46_514283/
openwebtext2,pythia,condcrossent,Run_2025_08_24_18_32_31_229371,32000000,6144,1667,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_18_32_31_229371/
openwebtext2,pythia,condcrossent,Run_2025_08_24_19_05_48_826383,10000000,6144,313,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_24_19_05_48_826383/
openwebtext2,pythia,condcrossent,Run_2025_08_24_19_12_06_839296,10000000,1536,313,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_24_19_12_06_839296/
openwebtext2,pythia,condcrossent,Run_2025_08_24_18_16_42_599094,8000000,6144,6476,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_18_16_42_599094/
openwebtext2,pythia,condcrossent,Run_2025_08_24_19_15_40_728208,10000000,3072,156,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_24_19_15_40_728208/
openwebtext2,pythia,condcrossent,Run_2025_08_24_19_19_08_235970,10000000,384,313,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_24_19_19_08_235970/
openwebtext2,pythia,condcrossent,Run_2025_08_24_19_20_20_818832,10000000,768,156,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_24_19_20_20_818832/
openwebtext2,pythia,condcrossent,Run_2025_08_24_19_21_25_356833,10000000,1536,78,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_24_19_21_25_356833/
openwebtext2,pythia,condcrossent,Run_2025_08_24_19_32_28_065919,10000000,24576,313,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_08_24_19_32_28_065919/
openwebtext2,pythia,condcrossent,Run_2025_08_24_19_11_36_594724,32000000,12288,833,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_19_11_36_594724/
openwebtext2,pythia,condcrossent,Run_2025_08_24_19_48_46_035372,64000000,6144,784,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_19_48_46_035372/
openwebtext2,pythia,condcrossent,Run_2025_08_24_19_50_28_903321,64000000,1536,3136,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_19_50_28_903321/
openwebtext2,pythia,condcrossent,Run_2025_08_24_19_27_14_009776,16000000,3072,6300,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_19_27_14_009776/
openwebtext2,pythia,condcrossent,Run_2025_08_24_19_18_12_075508,8000000,12288,3238,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_19_18_12_075508/
openwebtext2,pythia,condcrossent,Run_2025_08_24_20_17_28_198856,64000000,12288,392,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_20_17_28_198856/
openwebtext2,pythia,condcrossent,Run_2025_08_24_20_17_42_965903,64000000,3072,1568,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_20_17_42_965903/
openwebtext2,pythia,condcrossent,Run_2025_08_24_20_38_15_656117,64000000,12288,392,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_20_38_15_656117/
openwebtext2,pythia,condcrossent,Run_2025_08_24_20_44_23_317917,128000000,1536,1651,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_20_44_23_317917/
openwebtext2,pythia,condcrossent,Run_2025_08_24_20_44_41_366717,128000000,1536,1651,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_20_44_41_366717/
openwebtext2,pythia,condcrossent,Run_2025_08_24_20_17_52_717099,16000000,6144,3150,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_20_17_52_717099/
openwebtext2,pythia,condcrossent,Run_2025_08_24_20_19_01_817440,8000000,24576,1619,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_20_19_01_817440/
openwebtext2,pythia,condcrossent,Run_2025_08_24_21_07_08_094307,128000000,3072,825,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_21_07_08_094307/
openwebtext2,pythia,condcrossent,Run_2025_08_24_21_07_30_422232,128000000,3072,825,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_21_07_30_422232/
openwebtext2,pythia,condcrossent,Run_2025_08_24_21_06_52_422682,128000000,1536,1651,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_21_06_52_422682/
openwebtext2,pythia,condcrossent,Run_2025_08_24_21_29_35_087103,128000000,6144,412,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_21_29_35_087103/
openwebtext2,pythia,condcrossent,Run_2025_08_24_21_29_54_509514,128000000,6144,412,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_21_29_54_509514/
openwebtext2,pythia,condcrossent,Run_2025_08_24_21_31_29_615539,128000000,6144,412,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_21_31_29_615539/
openwebtext2,pythia,condcrossent,Run_2025_08_24_21_09_18_110999,16000000,12288,1575,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_21_09_18_110999/
openwebtext2,pythia,condcrossent,Run_2025_08_24_21_19_25_012358,16000000,1536,12600,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_21_19_25_012358/
openwebtext2,pythia,condcrossent,Run_2025_08_24_21_52_13_732023,256000000,1536,791,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_21_52_13_732023/
openwebtext2,pythia,condcrossent,Run_2025_08_24_21_51_52_332776,256000000,1536,791,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_21_51_52_332776/
openwebtext2,pythia,condcrossent,Run_2025_08_24_21_55_49_236588,256000000,1536,791,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_21_55_49_236588/
openwebtext2,pythia,condcrossent,Run_2025_08_24_22_11_53_443349,256000000,3072,395,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_22_11_53_443349/
openwebtext2,pythia,condcrossent,Run_2025_08_24_22_12_31_855335,256000000,3072,395,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_22_12_31_855335/
openwebtext2,pythia,condcrossent,Run_2025_08_24_22_17_17_926272,256000000,3072,395,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_22_17_17_926272/
openwebtext2,pythia,condcrossent,Run_2025_08_24_21_58_56_641908,16000000,24576,787,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_21_58_56_641908/
openwebtext2,pythia,condcrossent,Run_2025_08_24_22_10_57_939599,16000000,24576,787,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_24_22_10_57_939599/
openwebtext2,pythia,condcrossent,Run_2025_08_25_00_09_21_167714,90509667,1536,2237,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_00_09_21_167714/
openwebtext2,pythia,condcrossent,Run_2025_08_25_00_08_25_078617,22627416,2304,6061,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_00_08_25_078617/
openwebtext2,pythia,condcrossent,Run_2025_08_25_00_07_35_661180,11313708,2304,12057,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_00_07_35_661180/
openwebtext2,pythia,condcrossent,Run_2025_08_25_00_34_54_454787,90509667,2304,1491,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_00_34_54_454787/
openwebtext2,pythia,condcrossent,Run_2025_08_25_00_07_14_867815,8000000,2304,17269,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_00_07_14_867815/
openwebtext2,pythia,condcrossent,Run_2025_08_25_01_00_20_684961,90509667,3072,1118,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_01_00_20_684961/
openwebtext2,pythia,condcrossent,Run_2025_08_25_00_47_13_177702,22627416,3072,4546,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_00_47_13_177702/
openwebtext2,pythia,condcrossent,Run_2025_08_25_00_58_06_774947,11313708,3072,9043,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_00_58_06_774947/
openwebtext2,pythia,condcrossent,Run_2025_08_25_01_25_42_318138,90509667,4608,745,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_01_25_42_318138/
openwebtext2,pythia,condcrossent,Run_2025_08_25_01_25_44_375840,22627416,4608,3030,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_01_25_44_375840/
openwebtext2,pythia,condcrossent,Run_2025_08_25_01_10_59_684304,8000000,4608,8634,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_01_10_59_684304/
openwebtext2,pythia,condcrossent,Run_2025_08_25_01_50_57_081301,90509667,6144,559,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_01_50_57_081301/
openwebtext2,pythia,condcrossent,Run_2025_08_25_01_47_40_239825,11313708,4608,6028,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_01_47_40_239825/
openwebtext2,pythia,condcrossent,Run_2025_08_25_02_16_14_452205,90509667,9216,372,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_02_16_14_452205/
openwebtext2,pythia,condcrossent,Run_2025_08_25_02_04_02_668004,22627416,6144,2273,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_08_25_02_04_02_668004/
